Anime_ID|Staff_ID
7293|51049;8093;7856;8728;24238;7856;8093;8728;10617;12526;24238;45359;51049;713;1609;2188;2449;2778;3449;3610;3826;3889;4144;4145;4308;5455;5831;5845;5846;5850;8093;10627;11217;11607;13655;13831;13904;14130;14171;14473;14948;15107;15802;18096;19089;20428;20966;23221;29585;30062;31192;31193;31476;36292;37420;37950;41024;45891;51049;57864;58492;59922;60112;69857;74267;76538;77090;80229;84026;84772;84821;85906;87745;89122;89326;97630;98386;98543;99948;108938;111809;115954;615;1609;2188;3610;3826;3889;4308;5455;5845;5850;6370;8093;8838;10009;10375;11217;11890;12549;13831;13904;14171;14473;15107;15802;16921;19006;19089;20966;21379;28404;31193;31365;31476;32692;36292;37420;37950;39253;41024;49350;51049;58492;59922;60112;63611;64854;68039;69550;69857;76984;80094;80280;81163;83427;83653;84026;84772;84821;89122;94418;98386;99901;100398;102223;115954;713;2778;3449;3610;4144;4145;4308;5455;8093;10627;14948;15107;31193;41024;51049;57864;59922;69857;74267;76538;77090;80229;85906;87745;89326;108938;111809;565;37756;39139;63584;8036;51049;420;4145;10751;18952;18952;15107;23136;41725;41927;63610;69863;2188;3610;4144;4145;4609;4664;4719;5455;5978;8029;8040;8056;8406;10627;10681;11395;11473;11830;12765;12901;13904;15107;15125;15214;15381;15694;15809;16560;18244;18543;21570;21593;21787;22915;23136;23221;24468;25183;25200;26292;27994;28042;30569;31193;32324;34018;34658;35644;35682;36491;37063;38843;39508;41024;41084;41491;41725;41927;42857;43090;45068;46825;49732;49876;51049;51457;52820;53823;56747;57864;59922;60112;60713;61490;62490;63610;67525;67936;68199;68315;68680;69550;69856;69857;69863;71228;74267;74414;76538;76711;77144;77742;77743;78093;78095;78128;78970;79630;80213;80229;83100;83992;84032;85906;89326;95014;98407;98541;100032;108938;111809;114044;114049;27728;17728;1236;4879;26909;28639;28652;28655;28932;28935;28941;28942;28957;30198;30209;30211;39867;48043;48051;48055;48329;48346;48347;48349;51036;58366;62961;67410;105651;135425;135678;135684;136541;1074;1141;1144;1390;1438;2532;3419;3419;3538;4033;4035;4036;4823;4823;7006;7980;16443;20166;21799;25241;26532;29218;29218;39810;39812;47588;53581;56713;62521;63523;3754;23442;23447;23533;23777;24083;24089;31134;32151;35876;36191;36891;40617;47696;47708;50375;50386;50625;50673;50726;51495;52299;52317;52317;52351;59617;62596;69633;69757;29168;29173;29173;29176;47833;47839;49087;49088;49090;52412;52874;52978;52980;52981;52982;52984;53848;53849;53850;53852;53857;58716;60940;60940;60941;66571;66599;68337;68470;68470;68595;69499;72787;72873;72991;114851;145510;25641;25645;25970;25992;26136;38106;51102;71141;95303;123435;436;443;524;545;692;722;776;793;1038;1046;1070;1177;1275;1307;1499;2052;2130;3176;3243;3445;3581;5108;5410;7134;7341;8136;14217;14440;15417;21911;14486;90676;90678;90685;90686;96175;96177;96184;96185;96187;96192;96194;96196;96197;96199;96257;96307;96309;96381;96417;96470;96541;96562;96600;96602;96603;96631;48732;48732;48735;48737;48741;48756;48757;48765;48771;48779;48782;48813;48816;48865;48866;48871;48872;48874;48896;48900;48928;49237;49238;49430;49451;49598;49626;50144;55664;58494;58495;62123;71179;72142;74862;89761;89761;97909;107122;121162;130854;135420;143572;15937;38902;38902;38903;38904;38904;38905;38910;38910;38910;38912;39047;39047;42235;43278;46227;46227;50594;60845;68589;68589;130506
424|232;4379;190;466;12406;41225;191;1166;2230;7618;140445
810|773;773;1919;52683;4174;4175;1541;1812;1541;1733;2207;4199;51;1186;1699;1389;31041;71880;141944;141947;145474;2832;23485;32149;48614;48620;50702;52007;56579;78374;86473;25917;26166;26191;26863;50867;131045;19730;21164;22532;22639;24633;30730;96473;96621;96639;96913
2727|11986;8134;9423;63263;41;6399;30907;30904;30905;30906;29290;29434;52096;52112;52469;15625;25913;25922;26062;26166;26189;26303;26985;849;2170;2379;4219;5108;5439;6938;15629;16053;16479
1469|8979;10911;12868;21453;26350;31453;2180;13453;20668;93388;426;511;869;1098;1578;1668;2069;3100;7238;7628;7777;40065;45078;45078;45491
423|291;19;258;291;4171;8126;14938;16924;260;291;1569;6593;11617;11794;11798;12834;16924;17431;20756;260;291;589;1569;3896;7586;11617;12834;16924;27246;3401;19;258;309;1297;263;309;7514;7599;9096;12819;14480;14936;20775;23881;30838;31373;31;186;234;10120;10121;7580;7634;1157;1160;1184;1281;1282;1293;3640;3642;3662;3664;3669;6753;9569;525;693;828;956;1172;1278;1668;2327;3594;4674;9190;9661;15926;15926;57888
4240|1609;10424;86717;94983;429;715;2273;4629;10424;16992;22523;39520;81891;89349;107723;88;1609;3113;3614;3697;4308;6574;11246;12375;12834;15161;24058;29585;31192;31193;31365;33484;43192;46346;68679;79928;79991;81956;84026;84034;84506;89122;1609;3614;3697;3888;4308;11615;12411;16712;18107;20517;24058;25581;31192;31365;33484;34392;34655;36292;39098;41879;46346;62432;75295;79928;81956;84026;84034;84506;88576;89122;94418;24058;52180;84034;643;71394;24058;8056;14872;14872;18951;18952;22469;38868;41875;45147;63031;63596;77042;77;88;2183;4719;5577;5626;8056;8406;10681;10746;15361;15816;21361;22915;23937;24058;24468;27534;32784;33103;33289;34025;34082;34686;35347;36491;38844;41488;41691;43090;44521;46556;49516;50992;52180;52769;54175;56319;58652;59167;62089;63547;63641;66469;67936;67938;68679;72382;79132;80552;82854;84022;84024;84032;89355;93159;10682;3885;3995;10680;31612;49370;59263;89348;22711;22721;22746;22747;27476;30101;30320;41089;67599;67606;533;536;906;1144;1146;1184;1184;1283;1390;1435;1438;2258;2264;2516;2555;3050;3419;3538;3675;3675;4036;4141;4141;4823;7006;7108;7109;7109;7125;7852;7980;12145;13201;20166;20166;20935;31037;39807;39810;53287;55038;62521;62696;67384;68704;3754;3761;23441;23442;23452;23496;23501;23502;23533;23780;23796;24084;24089;24096;24155;25114;30913;31688;32154;32388;32389;32815;33714;35536;40145;50363;50500;50502;50504;50505;50562;50566;50590;51494;51496;52147;52149;52352;53113;55635;59772;62923;62926;62928;63106;63184;63192;63193;63334;65218;68581;69728;69730;75996;89344;99454;106168;108045;121454;45719;51640;51648;52645;53157;53712;55615;55617;55618;58498;60858;64314;66360;68128;278;281;389;457;507;526;526;659;718;724;776;794;832;854;912;1038;1137;1289;1456;1465;1497;3176;4668;4871;5039;5108;5683;5918;9874;14929;19870;20365;21028;30785;39003;48696;51073;52459;90676;90678;90685;90686;90693;96175;96176;96177;96178;96183;96185;96187;96192;96197;96198;96268;96293;96296;96297;96308;96309;96347;96385;96411;96449;96465;96470;96478;96543;96602;118821;118822;118823;118824;118825;118826;118827;48732;48734;48735;48740;48741;48745;48766;48788;48813;48825;48878;49237;49599;49716;50220;50292;50313;52588;55664;58298;58300;60847;64515;66276;71179;71532;71611;72142;73942;80942;81754;84353;86734;94172;107122;107741;126431;39027;39833;46055;46055;46546;46546;57604;57604;58248;58248;60777;60778;62725;62726;62730;62733;62733;62734;66402;66404;66404
10919|91;91;91;18874;54525;95767;2778;18874;22811;95767;140;91;39771;8930;311;8221;26470;95759;469;4490;5462;5601;8054;8930;18875;25194;26470;39222;77097;33525;52053;424;407;315;467;51432;58029;80506;95766;33583;97670;22957;30322;30953;41974;43344;49821;59073;61241;65356;70250;72717;86493;120337;1113;2502;2555;3419;4919;9067;10063;26347;31217;39188;55284;57984;62405;65527;81349;45155;851;1497;3224;3880;8342;18571;21028;51073;56710;58757;59333;63462;76338;76339
16310|603;50324;113039;4040;66077;84439;19491;25204;2253;24049;27728;106311;98575;42369;87743;138422;138423;663;1289;2130;3136;4038;5039;7684;9194;13723;33948;53773;63637;70817;94468;102198;106773;109167;117804;123756
11847|34652;12773;12773;34652;36273;36273;90163;66740;76542;76543;5662;28153;90142;5662;3460;5662;50681;72661;2582;102595;75154;19868;49519;79331;80255;90133;101058;113196;7734;13966;31217;31220;58056;59221;77434;1134;5179;7636;14071;28606;68712;81280
7764|5406;5406;8756;72992;30842;107731;30842;8141;65187;71926;5385;58029;59234;67325;67799;83661;144887;144888;58409;22723;28552;28632;61241;113939;50493;52078;51639;77506;38108;71174;65578;77326
7847|324;431;431;8361;18588;18596;324;4093;8064;8901;9086;9702;31361;32162;56327;62666;84772;3614;9086;10375;11433;12550;19866;31363;56327;57467;60763;84772;126645;324;18052;69857;3401;48701;48699;36242;12071;31709;36242;36458;626;691;2276;4470;5879;6574;8232;9253;10852;11719;15208;21491;29595;31709;31740;35547;36242;36453;36458;40602;41074;41150;41258;51021;58273;58425;60970;68681;68891;74640;78627;113900;135306;8466;18052;13542;13586;28846;28847;53645;76327;82584;1131;1407;7734;20342;20345;31220;42612;58056;59636;64331;69084;83913;510;525;808;1045;3166;15417;17353;17354;73366;90683;96177;96191;96380;96381;96385;96387;38902;38929;38929;39805;39805;42178;42178;43279;43279;51983;51983;59745;74130;74135;74135
438|1542;1694;1542;707;21027;1543;9685;10319;3342;3343;3345;3346;26008;26049;26243;27153;27174;511;19800
6352|53927;53927;73364;51640;55617;65078;53928;53929;53930
15794|33694;23616;135;14480;33694;21295;33470;33694;71623;90206;4884;54391;4883;10902;8102;10902;69;9235;14429;21361;34441;36709;131771;38815;2949;3635;9075;46539;90456;122215;122348;146913;4635;21299;44955;277;282;284;391;718;718;722;845;846;848;974;1014;1031;1307;1307;2380;2398;2419;3057;4885;8136;9874;131714;96600
658|324;13263;3464;626;11905;3465;4379;2987;815;3886;21767;25569;25573;28633;28925;28950;30165;30169;1074;1078;1081;1264;3876;3877;3878;24077;24080;35542;38505;47702;47713;47713;47774;47776;50920;50920;75053;18124;18128;25645;25931;25932;25941;26237;281;391;443;499;546;1307;2405;48734;48756;48761;48873;38903;38931;38936;38936;39769;50231;57604;58213;66404;66682
17323|51887;139445;429;126644;139445;2449;2748;3023;5846;14129;19781;28247;31247;31745;43192;45792;47634;51887;54308;63401;77125;78738;83653;83689;90115;101438;2748;3023;4089;8838;9150;31247;31745;45792;49179;77125;78738;83537;83653;85045;90115;100398;101438;143645;146839;17541;11384;49280;1824;15217;26748;38853;43192;46702;49280;54284;72386;78613;83537;95031;129747;131384;144196;25188;86639;102921;109774;1372;14909;337;666;722;1207;3581;5039;5894;5902;14929;15878;17705;27752;41625;55289
109|8552;291;3337;4305;7245;8552;23702;47007;56583;8525;21432;56583;75273;131971;131972;131973;4305;6686;8552;10227;16818;20669;13326;44698;43123;481;5847;5873;10954;11412;16790;19465;19528;44698;56904;7841;638;8144;8806;25658;71432;25970;490;871;1276;1583;4668
12089|39496;64081;7856;16992;64081;512;2182;7726;11246;12542;12880;14480;23934;24228;32163;32651;39496;46113;49322;66062;512;1612;11609;13374;21213;23934;27544;27998;32163;32190;32651;39496;41489;45026;49322;78839;79001;80076;81693;82414;104627;115080;68068;80645;17268;35614;17268;2183;2276;5113;15694;20012;22552;25196;27704;27998;31367;33103;33269;34431;34658;34768;35347;35575;35671;40560;41405;44553;47880;50992;53660;55016;56059;59851;77551;78627;79132;89859;100249;104634;21204;39496;18232;87841;98276;100647;439;507;529;789;794;910;912;1030;4271;4667;6844;7636;8074;10398;15972;16095;16480;20999;29877;51047;53741;66935;67406;85837;91009;38935;85990;130956
8138|121;4253;90131;3614;115080;32506;65647;65648;23934;35614;23934;77467;494;10147;97670;499;525;1460;4668;5108;8090;9818;14828;140951
1101|5466;17498;31445;2190;5466;10002;10891;10960;16342;2190;5466;8926;19089;23625;9983;21027;33441;9824;8930;8932;9232;33441;4379;107507;3343;30951;67791;47702;50628;25935;25946;26261;27507;45098;658;2066;2595;9827;46137;46202
15632|3702;17498;3702;1565;3702;3702;81925;3702;10017;23742;78786;3419;3419;38231;38231;59220;70304;114473;124478;145275;145275;26136;70563;73914;98760;145829;145830;282;912;67797;101032;104148;116390;117540;125406;48821;48829;48854;49448;88423;142593;142594;145867;145868;145870
13889|15734;19644;15731;15734;15734;19644;6409;585;9412;883;67;4689;19511;67;14021;40446;9416;107152;527;693;832;1004;2170;5108;21911;28816
11096|909;17245;20515;21259;57848;20121;57848;82053;82054;82056;146061;909;1204;4641;6963;15734;17245;20515;21259;57848;82057;909;6690;6963;13212;17245;20515;21259;31750;57848;82057;25493;70018;28744;44719;82052;82055;5766;5960;71394;4641;17245;19928;20522;24049;56;2842;12965;27348;19928;263;4641;5843;10443;17245;19928;20522;24049;49985;44;25502;26289;40050;54390;54390;54390;436;503;529;1289;3166;4668;5108;5267;5658;8136;16719;16719;16719;16719;16719;27752
8507|13374;32329;32329;3020;3613;5452;5967;8901;12774;26464;41889;3613;3895;5967;9630;28404;41889;7697;26464;37102;26464;14182;23937;26464;35305;36268;41906;43251;47945;50352;9635;36702;438;524;662;794;1375;17254;18644;37633
495|1519;1519;4523;4769;11658;30952;17;421;15;17;77;1579;206;23133;12406;1166;10041;3037;3645;6307;7889;7892;7894;8564;36474;32155;33714;50493;50500;50907;16170;16172;51164;51165;52094;52124;58685;18122;18124;25934;25936;25937;25992;26125;26321;699;1501;1614;2069;2080;2109;2114;3407;4357;5572;5573
5769|1545;5466;63950;1545;5466;63950;63950;44913;5417;40302;15893;1713;313;68822;12362;48978;64352;25628;25641;25929;25931;26038;529;548;778;1212;2147;39844;39856;55164
3084|2270;2270;715;715;2270;678;2270;3260;4305;14760;34654;34655;54231;54232;678;2270;5840;10965;15161;23880;31752;34652;34655;34656;46243;54231;18579;22637;18578;22638;6656;6714;7281;18578;23366;29380;33884;34658;40496;46243;14828;22639;167;67791;69084;24141;38507;38747;42318;48554;52029;56424;662;975;1177;7347;7349;9818;12420;17817;48732;48736;48817;48867;48892;60698;60847;60987;63522;38916;38916;39027;39656;46680;46683;56874
920|11795;515;514;11795;5147;514;514;13657;69;314;8476;44;2573;1166;1299;1300;8156;3393;3605;3609;7548;8698;8699;8699;8700;8701;23419;296;417;543;795;956;1004;2079;2416
15154|19866;39695;19866;27995;98430;21266;6615;56040;21266;21266;8466;74084;74084;181;64836;122534;122535;74120;98429;1207;5039;12163;62870;63126;63462;70817;91009;95225
6811|1610;19693;29704;249;29704;38545;48421;1521;4308;8926;15181;16139;19693;37032;47628;62272;15181;19693;35486;37063;47628;62272;19693;34652;58429;58763;33121;40026;33121;3699;22607;24188;33121;36566;37063;41084;47024;47880;49516;66606;66607;2582;36421;20984;39394;52141;90274;444;5179;12602;30284;60780;68750
10057|39426;61468;5960;12819;1431;10616;718;1456;2164;7347;9961;12163;12417;12418;26686;39751
1753|3943;7856;3416;4526;5448;7856;8516;10231;68;1935;3875;3943;5469;9477;9819;12309;12398;13522;20756;60579;146007;1935;3875;3943;5469;9481;9819;13522;27246;60579;11165;19087;5558;4235;7723;9;958;5558;11099;11456;13484;18635;19010;41773;7841;21571;1606;107459;23442;299;427;427;853;928;1583;2325;6902;7260;15931;15937;38929;38936;39030;42182;62318;66518
917|100;1692;4171;7589;7610;9002;9079;26763;29367;121;732;961;3896;4459;8124;9088;9089;10709;11609;12249;12554;12736;13831;14186;14731;17431;25784;29367;71815;128474;383;4459;7588;9086;9089;12554;12736;13498;13511;14731;16921;734;19;100;16403;18;23;482;2659;4784;7593;9091;9093;12244;15631;20775;24777;123;5434;7013;7014;254;2948;2950;4580;279;337;662;2063;2112;5106;5107;5108;7015;7017;7020;7023;7023;11001;14377;20355;21158
5087|18133;16408;16408;21484;39695;2748;8555;18133;22464;22577;31229;60204;2748;11890;18133;20966;27243;31229;35713;46698;60212;22464;22577;382;27790;15805;4049;1029;15805;15816;34500;41764;60213;254;12620;16973;39394;1159;3029;3040;3975;6845;13201;21629;26532;53287;54985;59618;59618;61754;29169;29169;39961;47833;49087;49089;52988;53856;53859;55626;58715;60940;69323;70308;385;387;697;1469;3241;3680;5039;5735;14929;19184;19926;25957;29876;73367;90679;96176;96177;96178;96197;96294;96297;96350;96355;96423;96621;96730
6817|21227;21730;110;715;7296;8901;23702;32162;32692;40034;97599;3614;14475;21261;32692;36303;50289;565;46344;40034;40116;691;2785;23363;24742;29586;35641;36458;50691;61077;61937;62103;8337;27728;22879;1388;20342;20935;26347;62405;64331;65527;71281;285;439;798;808;1043;2405;13317;59411;38906;38916;50902;51485;51983;60828;73664
395|12573;1607;5448;8509;2337;3336;5421;5452;6400;12273;12573;18167;22907;32181;57469;125426;3336;5421;5452;6400;10709;12573;13498;14320;57469;59755;125426;42246;5781;10954;11130;2670;4187;8158;8817;10954;12531;17489;19452;72961;317;98806;77168;1064;1074;1091;1116;1131;1143;1388;2074;3644;4033;4832;4832;9456;20166;20342;21799;21800;21801;31220;35993;58056;59214;62405;65527;125650;125650;23490;24088;31681;32817;35536;35537;36891;48620;48623;48628;52007;52031;52330;52911;57563;64993;69360;69796;71587;76218;28717;28734;29306;38546;38549;38731;38731;38775;43191;51622;51827;66182;8999;25902;25914;26307;26369;26588;26612;50866;525;529;659;662;665;698;778;932;1045;1047;1178;48747;48755;48759;48779;48872;48884;48892;48893;49780;50313;38916;39027;39833;39833;43280;46055;46545;51983;57604;62725;62734;62734;63032;66404;67458;118685
10562|39705;110;110;16408;38089;9087;28849;37454;37456;39701;39705;112018;9087;28849;37454;37456;39701;39705;112018;69353;74343;37459;1824;37459;7692;27993;37457;37459;38075;38090;88726;254;49308;13293;15892;16973;60001;22745;27476;33569;58241;86081;86493;96680;1389;3419;7109;68135;69839;70281;70281;70281;70302;70781;95337;95781;100785;100786;100786;100791;100791;92062;3680;62870;65512;67406;67797;70255;73497;77656;96404;15925;15925;39024;39030;42178
5428|9087;8956;8956;9087;9087;1373;37451;51681;48291;13295;86445;13295;13295;254;17907;13293;15892;16973;356;1062;2504;3516;13929;542;1070;3839
16303|20146;73001;431;431;16992;20146;64081;68405;8926;10610;15734;17693;20146;37058;71927;73001;75147;107632;131254;135238;8926;10610;17693;20146;75147;77235;80282;83563;105947;131254;134330;18581;1690;68679;5940;670;7510;10708;15246;18941;22609;29699;34915;40347;40558;46876;52576;54625;64389;68679;75938;80370;81878;83191;84651;89279;89451;89459;97376;117398;104294;979;25502;66762;84389;89192;107824;662;1178;2177;3060;5658;5916;10398;14929;66755
34|3943;641;3943;9087;3914;636;5601;251;7725;10682;637;2000;8806;133588;196;640;14051;47975;1064;1265;6263;44999;55615;284;297;499;511;1105;1575;1576;2404
1149|65;3148;3416;65;9410;16818;24202;272;9410;9630;9692;12411;12736;13470;16818;24179;24181;35951;4126;1635;67;10725;15770;3027;15769;15773;50554;50554;50760;50760;50762;50763;50764;50764;59598;15774;15774;15776;15777;15777;15778;15779;15781;15782;15783;15784;15785;15786;15787;15788;787;851;931;1006;1046;1177;1249;1250;8689
11023|2747;36992;36992;2747;4537;7588;8059;18456;19533;31718;37977;44671;46901;49159;53159;116202;2747;4537;7588;8059;8926;18456;24475;37977;44671;53159;56464;73449;83785;1565;80691;44671;6508;44671;1798;1799;1801;2271;3399;3615;23136;24819;32907;44671;46076;56203;56336;70413;186;649;72080;18672;1286;17530;60247;80788;117531;1178;5916;13838;16095;27752;42419;68107;85826
14419|79721;18669;18669;51810;60464;449;2637;14129;30828;37696;77153;79721;84674;92079;34007;37696;53159;75640;77153;79721;84674;85981;92079;92079;68894;110351;56213;4049;56213;5113;7513;21593;23136;41127;44269;44271;44522;56213;71043;95822;96613;47988;452;98594;115316;117531;102732;14071;15878;26846;53741;55286;57085;57085;57571;63126;73726;104959;111376
